Date;Tasa de política monetaria;Tipo de cambio Minorista;Suma de results.valor;cauciones;tasa de descuentos de cheques diferidos;;;tasa de prestamos personal
3/4/2018 00:00;27,25;20.44;;;;;;
4/4/2018 00:00;27,25;20.49;;;;;;
5/4/2018 00:00;27,25;20.5;;;;;;
6/4/2018 00:00;27,25;20.5;;;;;;
9/4/2018 00:00;27,25;20.5;;;;;;
10/4/2018 00:00;27,25;20.5;;;;;;
11/4/2018 00:00;27,25;20.47;;;;;;
12/4/2018 00:00;27,25;20.48;;;;;;
13/4/2018 00:00;27,25;20.5;;;;;;
16/4/2018 00:00;27,25;20.51;;;;;;
17/4/2018 00:00;27,25;20.49;;;;;;
18/4/2018 00:00;27,25;20.45;;;;;;
19/4/2018 00:00;27,25;20.47;;;;;;
20/4/2018 00:00;27,25;20.48;;;;;;
23/4/2018 00:00;27,25;20.51;;;;;;
24/4/2018 00:00;27,25;20.54;;;;;;
25/4/2018 00:00;27,25;20.56;;;;;;
26/4/2018 00:00;27,25;20.84;;;;;;
27/4/2018 00:00;30,25;20.88;;;;;;
30/4/2018 00:00;;;2.7;;;;;
2/5/2018 00:00;30,25;21.52;;;;;;
3/5/2018 00:00;33,25;22.99;;;;;;
4/5/2018 00:00;40;22.28;;;;;;
7/5/2018 00:00;40;22.33;;;;;;
8/5/2018 00:00;40;22.9;;;;;;
9/5/2018 00:00;40;23.13;;;;;;
10/5/2018 00:00;40;23.22;;;;;;
11/5/2018 00:00;40;23.73;;;;;;
14/5/2018 00:00;40;25.51;;;;;;
15/5/2018 00:00;40;24.68;;;;;;
16/5/2018 00:00;40;24.8;;;;;;
17/5/2018 00:00;40;24.89;;;;;;
18/5/2018 00:00;40;25.05;;;;;;
21/5/2018 00:00;40;24.9;;;;;;
22/5/2018 00:00;40;24.86;;;;;;
23/5/2018 00:00;40;24.99;;;;;;
24/5/2018 00:00;40;25.16;;;;;;
28/5/2018 00:00;40;25.25;;;;;;
29/5/2018 00:00;40;25.47;;;;;;
30/5/2018 00:00;40;25.49;;;;;;
31/5/2018 00:00;40;25.51;2.1;;;;;
1/6/2018 00:00;40;25.57;;;;;;
4/6/2018 00:00;40;25.55;;;;;;
5/6/2018 00:00;40;25.55;;;;;;
6/6/2018 00:00;40;25.47;;;;;;
7/6/2018 00:00;40;25.54;;;;;;
8/6/2018 00:00;40;25.95;;;;;;
11/6/2018 00:00;40;26.44;;;;;;
12/6/2018 00:00;40;26.38;;;;;;
13/6/2018 00:00;40;26.69;;;;;;
14/6/2018 00:00;40;28.43;;;;;;
15/6/2018 00:00;40;28.85;;;;;;
18/6/2018 00:00;40;28.41;;;;;;
19/6/2018 00:00;40;28.46;;;;;;
21/6/2018 00:00;40;28.19;;;;;;
22/6/2018 00:00;40;27.76;;;;;;
25/6/2018 00:00;40;27.66;;;;;;
26/6/2018 00:00;40;27.73;;;;;;
27/6/2018 00:00;40;28.05;;;;;;
28/6/2018 00:00;40;28.68;;;;;;
29/6/2018 00:00;40;29.57;;;;;;
30/6/2018 00:00;;;3.7;;;;;
2/7/2018 00:00;40;29.04;;;;;;
3/7/2018 00:00;40;28.67;;;;;;
4/7/2018 00:00;40;28.78;;;;;;
5/7/2018 00:00;40;28.75;;;;;;
6/7/2018 00:00;40;28.62;;;;;;
10/7/2018 00:00;40;28.05;;;;;;
11/7/2018 00:00;40;28.19;;;;;;
12/7/2018 00:00;40;27.92;;;;;;
13/7/2018 00:00;40;27.94;;;;;;
16/7/2018 00:00;40;28;;;;;;
17/7/2018 00:00;40;28.16;;;;;;
18/7/2018 00:00;40;28.32;;;;;;
19/7/2018 00:00;40;28.36;;;;;;
20/7/2018 00:00;40;28.27;;;;;;
23/7/2018 00:00;40;28.27;;;;;;
24/7/2018 00:00;40;28.14;;;;;;
25/7/2018 00:00;40;28.03;;;;;;
26/7/2018 00:00;40;28.04;;;;;;
27/7/2018 00:00;40;28.01;;;;;;
30/7/2018 00:00;40;28.02;;;;;;
31/7/2018 00:00;40;28.03;3.1;;;;;
1/8/2018 00:00;40;28.23;;;;;;
2/8/2018 00:00;40;28.17;;;;;;
3/8/2018 00:00;40;28.01;;;;;;
6/8/2018 00:00;40;28.04;;;;;;
7/8/2018 00:00;40;28.03;;;;;;
8/8/2018 00:00;40;28.23;;;;;;
9/8/2018 00:00;40;28.7;;;;;;
10/8/2018 00:00;40;29.8;;;;;;
13/8/2018 00:00;45;30.68;;;;;;
14/8/2018 00:00;45;30.38;;;;;;
15/8/2018 00:00;45;30.68;;;;;;
16/8/2018 00:00;45;30.39;;;;;;
17/8/2018 00:00;45;30.43;;;;;;
21/8/2018 00:00;45;30.55;;;;;;
22/8/2018 00:00;45;30.82;;;;;;
23/8/2018 00:00;45;30.98;;;;;;
24/8/2018 00:00;45;31.47;;;;;;
27/8/2018 00:00;45;31.54;;;;;;
28/8/2018 00:00;45;32.06;;;;;;
29/8/2018 00:00;45;34.4;;;;;;
30/8/2018 00:00;60;39.78;;;;;;
31/8/2018 00:00;60;38;3.9;;;;;
3/9/2018 00:00;60;38.99;;;;;;
4/9/2018 00:00;60;39.69;;;;;;
5/9/2018 00:00;60;39.25;;;;;;
6/9/2018 00:00;60;38.32;;;;;;
7/9/2018 00:00;60;37.81;;;;;;
10/9/2018 00:00;60;38.18;;;;;;
11/9/2018 00:00;60;38.71;;;;;;
12/9/2018 00:00;60;39.08;;;;;;
13/9/2018 00:00;60;40.22;;;;;;
14/9/2018 00:00;60;40.51;;;;;;
17/9/2018 00:00;60;40.41;;;;;;
18/9/2018 00:00;60;40.5;;;;;;
19/9/2018 00:00;60;40.12;;;;;;
20/9/2018 00:00;60;38.98;;;;;;
21/9/2018 00:00;60;38.14;;;;;;
24/9/2018 00:00;60;38.18;;;;;;
25/9/2018 00:00;60;38.88;;;;;;
26/9/2018 00:00;60;39.44;;;;;;
27/9/2018 00:00;60;40.53;;;;;;
28/9/2018 00:00;65;41.89;;;;;;
30/9/2018 00:00;;;6.5;;;;;
1/10/2018 00:00;67,18;40.74;;;;;;
2/10/2018 00:00;69,47;39.07;;;;;;
3/10/2018 00:00;71,27;38.73;;;;;;
4/10/2018 00:00;72,83;39.45;;;;;;
5/10/2018 00:00;73,31;38.91;;;;;;
8/10/2018 00:00;73,52;38.56;;;;;;
9/10/2018 00:00;72,6;38.18;;;;;;
10/10/2018 00:00;72,41;38.17;;;;;;
11/10/2018 00:00;72,73;37.77;;;;;;
12/10/2018 00:00;72;37.6;;;;;;
16/10/2018 00:00;72,2;37.11;;;;;;
17/10/2018 00:00;72,66;37.29;;;;;;
18/10/2018 00:00;72,54;37.51;;;;;;
19/10/2018 00:00;72,88;37.53;;;;;;
22/10/2018 00:00;71,73;37.42;;;;;;
23/10/2018 00:00;71,39;37.58;;;;;;
24/10/2018 00:00;71,87;37.88;;;;;;
25/10/2018 00:00;71,94;37.79;;;;;;
26/10/2018 00:00;71,76;37.85;;;;;;
29/10/2018 00:00;70,63;37.77;;;;;;
30/10/2018 00:00;70,05;37.78;;;;;;
31/10/2018 00:00;68,05;36.98;5.4;;;;;
1/11/2018 00:00;68,8;36.78;;;;;;
2/11/2018 00:00;68,52;36.6;;;;;;
5/11/2018 00:00;68,2;36.6;;;;;;
7/11/2018 00:00;67,43;36.72;;;;;;
8/11/2018 00:00;67,13;36.53;;;;;;
9/11/2018 00:00;66,65;36.38;;;;;;
12/11/2018 00:00;65,77;36.42;;;;;;
13/11/2018 00:00;65,04;36.97;;;;;;
14/11/2018 00:00;63,29;37;;;;;;
15/11/2018 00:00;62,5;36.98;;;;;;
16/11/2018 00:00;62,21;36.98;;;;;;
20/11/2018 00:00;62,12;37.17;;;;;;
21/11/2018 00:00;61,95;37.25;;;;;;
22/11/2018 00:00;61,7;37.43;;;;;;
23/11/2018 00:00;61,41;38.51;;;;;;
26/11/2018 00:00;61,24;39.97;;;;;;
27/11/2018 00:00;61,25;39.58;;;;;;
28/11/2018 00:00;61,2;39.54;;;;;;
29/11/2018 00:00;60,75;38.81;;;;;;
30/11/2018 00:00;;;3.2;;;;;
3/12/2018 00:00;60,28;37.62;;;;;;
4/12/2018 00:00;60;38.32;;;;;;
5/12/2018 00:00;59,1;38.68;;;;;;
6/12/2018 00:00;59,01;38.67;;;;;;
7/12/2018 00:00;59,16;38.31;;;;;;
10/12/2018 00:00;59,23;38.75;;;;;;
11/12/2018 00:00;58,97;38.75;;;;;;
12/12/2018 00:00;59,13;38.62;;;;;;
13/12/2018 00:00;59,16;38.8;;;;;;
14/12/2018 00:00;59,08;39.03;;;;;;
17/12/2018 00:00;59,41;39.22;;;;;;
18/12/2018 00:00;59,44;39.19;;;;;;
19/12/2018 00:00;59,45;39.33;;;;;;
20/12/2018 00:00;59,58;39.05;;;;;;
21/12/2018 00:00;59,38;39.03;;;;;;
26/12/2018 00:00;59,36;39.48;;;;;;
27/12/2018 00:00;59,39;39.4;;;;;;
28/12/2018 00:00;59,25;38.85;;;;;;
31/12/2018 00:00;;;2.6;;;;;
2/1/2019 00:00;59,25;38.74;;;;;;
3/1/2019 00:00;59,25;38.51;;;;;;
4/1/2019 00:00;59,29;38.41;;;;;;
7/1/2019 00:00;58,96;38.4;;;;;;
8/1/2019 00:00;58,8;38.63;;;;;;
9/1/2019 00:00;58,78;38.5;;;;;;
10/1/2019 00:00;58,46;38.16;;;;;;
11/1/2019 00:00;58,11;38.03;;;;;;
14/1/2019 00:00;57,8;38.06;;;;;;
15/1/2019 00:00;57,61;38.2;;;;;;
16/1/2019 00:00;57,54;38.47;;;;;;
17/1/2019 00:00;57,32;38.74;;;;;;
18/1/2019 00:00;57,25;38.56;;;;;;
21/1/2019 00:00;57,13;38.69;;;;;;
22/1/2019 00:00;56,94;38.53;;;;;;
23/1/2019 00:00;56,87;38.58;;;;;;
24/1/2019 00:00;56,7;38.48;;;;;;
25/1/2019 00:00;56,6;38.19;;;;;;
28/1/2019 00:00;56,31;38.14;;;;;;
29/1/2019 00:00;55,64;38.57;;;;;;
30/1/2019 00:00;54,89;38.59;;;;;;
31/1/2019 00:00;53,69;38.28;2.9;;;;;
1/2/2019 00:00;52,44;38.31;;;;;;
4/2/2019 00:00;51,3;38.26;;;;;;
5/2/2019 00:00;50,02;38.25;;;;;;
6/2/2019 00:00;48,82;38.4;;;;;;
7/2/2019 00:00;47,55;38.91;;;;;;
8/2/2019 00:00;46,24;38.9;;;;;;
11/2/2019 00:00;45,16;39.07;;;;;;
12/2/2019 00:00;44,36;38.94;;;;;;
13/2/2019 00:00;43,97;39.2;;;;;;
14/2/2019 00:00;43,94;39.3;;;;;;
15/2/2019 00:00;44,21;39.51;;;;;;
18/2/2019 00:00;44,31;39.8;;;;;;
19/2/2019 00:00;44,49;40.32;;;;;;
20/2/2019 00:00;46,01;40.71;;;;;;
21/2/2019 00:00;49,03;40.54;;;;;;
22/2/2019 00:00;49,52;40.21;;;;;;
25/2/2019 00:00;49,83;40.01;;;;;;
26/2/2019 00:00;50,07;39.95;;;;;;
27/2/2019 00:00;49,98;39.83;;;;;;
28/2/2019 00:00;50,13;40.14;3.8;;;;;
1/3/2019 00:00;50,22;40.84;;;;;;
6/3/2019 00:00;50,55;41.71;;;;;;
7/3/2019 00:00;51,86;43.41;;;;;;
8/3/2019 00:00;57,89;42.27;;;;;;
11/3/2019 00:00;59,86;42.29;;;;;;
12/3/2019 00:00;62,12;42.52;;;;;;
13/3/2019 00:00;63,33;42.3;;;;;;
14/3/2019 00:00;63,66;41.76;;;;;;
15/3/2019 00:00;63,74;41.13;;;;;;
18/3/2019 00:00;63,71;41.02;;;;;;
19/3/2019 00:00;63,87;41.59;;;;;;
20/3/2019 00:00;64,89;41.95;;;;;;
21/3/2019 00:00;65,76;42.02;;;;;;
22/3/2019 00:00;66,66;42.86;;;;;;
25/3/2019 00:00;66,83;42.99;;;;;;
26/3/2019 00:00;66,93;43.67;;;;;;
27/3/2019 00:00;67,76;44.92;;;;;;
28/3/2019 00:00;68,35;44.65;;;;;;
29/3/2019 00:00;68,16;44.4;;;;;;
31/3/2019 00:00;;;4.7;;;;;
1/4/2019 00:00;68,15;43.86;;;;;;
3/4/2019 00:00;67,98;43.84;;;;;;
4/4/2019 00:00;67,69;44.41;;;;;;
5/4/2019 00:00;67,38;44.96;;;;;;
8/4/2019 00:00;67,17;44.84;;;;;;
9/4/2019 00:00;66,94;44.5;;;;;;
10/4/2019 00:00;66,76;44.07;;;;;;
11/4/2019 00:00;66,81;43.87;;;;;;
12/4/2019 00:00;66,86;43.29;;;;;;
15/4/2019 00:00;66,85;42.65;;;;;;
16/4/2019 00:00;66,79;43.38;;;;;;
17/4/2019 00:00;67,12;42.98;;;;;;
22/4/2019 00:00;67,87;43.69;;;;;;
23/4/2019 00:00;67,89;43.52;;;;;;
24/4/2019 00:00;68,37;44.92;;;;;;
25/4/2019 00:00;71,04;46.09;;;;;;
26/4/2019 00:00;71,87;46.9;;;;;;
29/4/2019 00:00;73,19;45.6;;;;;;
30/4/2019 00:00;73,93;45.36;3.4;;;;;
2/5/2019 00:00;74,07;46.02;;;;;;
3/5/2019 00:00;73,77;45.55;;;;;;
6/5/2019 00:00;73,53;45.93;;;;;;
7/5/2019 00:00;73,24;46.36;;;;;;
8/5/2019 00:00;72,88;46.33;;;;;;
9/5/2019 00:00;72,48;46.49;;;;;;
10/5/2019 00:00;72,05;46.04;;;;;;
13/5/2019 00:00;71,74;46.39;;;;;;
14/5/2019 00:00;71,63;46.16;;;;;;
15/5/2019 00:00;71,6;46.16;;;;;;
16/5/2019 00:00;71,57;46;;;;;;
17/5/2019 00:00;71,48;46.2;;;;;;
20/5/2019 00:00;71,44;46.42;;;;;;
21/5/2019 00:00;71,22;46.04;;;;;;
22/5/2019 00:00;70,99;46.05;;;;;;
23/5/2019 00:00;70,89;46.26;;;;;;
24/5/2019 00:00;70,9;46.06;;;;;;
27/5/2019 00:00;70,82;46.09;;;;;;
28/5/2019 00:00;70,79;45.88;;;;;;
29/5/2019 00:00;70,75;45.78;;;;;;
30/5/2019 00:00;70,75;45.64;;;;;;
31/5/2019 00:00;70,73;46.1;3.1;;;;;
3/6/2019 00:00;70,69;46.13;;;;;;
4/6/2019 00:00;70,53;45.96;;;;;;
5/6/2019 00:00;70,28;46.08;;;;;;
6/6/2019 00:00;69,97;46.12;;;;;;
7/6/2019 00:00;69,61;46.12;;;;;;
10/6/2019 00:00;69,24;46.14;;;;;;
11/6/2019 00:00;68,89;45.94;;;;;;
12/6/2019 00:00;67,98;44.88;;;;;;
13/6/2019 00:00;67,31;44.62;;;;;;
14/6/2019 00:00;66,66;45.17;;;;;;
18/6/2019 00:00;66,11;44.71;;;;;;
19/6/2019 00:00;65,44;44.5;;;;;;
21/6/2019 00:00;64,62;44.08;;;;;;
24/6/2019 00:00;63,84;43.67;;;;;;
25/6/2019 00:00;63,03;43.48;;;;;;
26/6/2019 00:00;62,6;43.95;;;;;;
27/6/2019 00:00;62,6;43.94;;;;;;
28/6/2019 00:00;62,69;43.7;;;;;;
30/6/2019 00:00;;;2.7;;;;;
1/7/2019 00:00;62,08;43.48;;;;;;
2/7/2019 00:00;61,38;43.45;;;;;;
3/7/2019 00:00;60,8;43.25;;;;;;
4/7/2019 00:00;60,34;42.89;;;;;;
5/7/2019 00:00;59,9;43.1;;;;;;
10/7/2019 00:00;59,48;43.09;;;;;;
11/7/2019 00:00;59,16;42.91;;;;;;
12/7/2019 00:00;59,01;42.85;;;;;;
15/7/2019 00:00;58,83;43.41;;;;;;
16/7/2019 00:00;58,8;43.78;;;;;;
17/7/2019 00:00;58,74;43.71;;;;;;
18/7/2019 00:00;58,72;43.61;;;;;;
19/7/2019 00:00;58,71;43.62;;;;;;
22/7/2019 00:00;58,78;43.61;;;;;;
23/7/2019 00:00;58,91;43.87;;;;;;
24/7/2019 00:00;59,01;44.06;;;;;;
25/7/2019 00:00;59,23;44.56;;;;;;
26/7/2019 00:00;59,59;44.52;;;;;;
29/7/2019 00:00;59,99;44.93;;;;;;
30/7/2019 00:00;60,27;45.06;;;;;;
31/7/2019 00:00;60,4;45.02;2.2;;;;;
1/8/2019 00:00;60,65;45.55;;;;;;
2/8/2019 00:00;61,01;45.89;;;;;;
5/8/2019 00:00;61,59;46.69;;;;;;
6/8/2019 00:00;62,28;46.48;;;;;;
7/8/2019 00:00;62,93;46.8;;;;;;
8/8/2019 00:00;63,38;46.47;;;;;;
9/8/2019 00:00;63,71;46.55;;;;;;
12/8/2019 00:00;74,78;57.3;;;;;;
13/8/2019 00:00;74,85;58.33;;;;;;
14/8/2019 00:00;74,93;62.18;;;;;;
15/8/2019 00:00;74,96;59.72;;;;;;
16/8/2019 00:00;74,97;58.12;;;;;;
20/8/2019 00:00;74,96;57.38;;;;;;
21/8/2019 00:00;74,98;57.27;;;;;;
22/8/2019 00:00;74,98;57.24;;;;;;
23/8/2019 00:00;74,98;57.31;;;;;;
26/8/2019 00:00;74,99;57.21;;;;;;
27/8/2019 00:00;74,99;58.66;;;;;;
28/8/2019 00:00;74,98;60.17;;;;;;
29/8/2019 00:00;78,21;60.3;;;;;;
30/8/2019 00:00;83,26;62.04;;;;;;
31/8/2019 00:00;;;4;;;;;
2/9/2019 00:00;85,28;58.41;;;;;;
3/9/2019 00:00;85,73;58.49;;;;;;
4/9/2019 00:00;85,8;58.06;;;;;;
5/9/2019 00:00;85,8;58.21;;;;;;
6/9/2019 00:00;85,83;58.02;;;;;;
9/9/2019 00:00;85,98;58.15;;;;;;
10/9/2019 00:00;85,99;58.13;;;;;;
11/9/2019 00:00;85,99;58.24;;;;;;
12/9/2019 00:00;85,99;58.41;;;;;;
13/9/2019 00:00;84,15;58.44;;;;;;
16/9/2019 00:00;84,01;58.77;;;;;;
17/9/2019 00:00;83,46;59.07;;;;;;
18/9/2019 00:00;83,21;59.15;;;;;;
19/9/2019 00:00;82,79;59.07;;;;;;
20/9/2019 00:00;82,25;59.08;;;;;;
23/9/2019 00:00;81,78;59.32;;;;;;
24/9/2019 00:00;81,32;59.34;;;;;;
25/9/2019 00:00;80,83;59.34;;;;;;
26/9/2019 00:00;79,99;59.51;;;;;;
27/9/2019 00:00;79,21;59.56;;;;;;
30/9/2019 00:00;78,37;59.82;5.9;;;;;
1/10/2019 00:00;77,71;60.1;;;;;;
2/10/2019 00:00;76,99;60.22;;;;;;
3/10/2019 00:00;75,98;60.23;;;;;;
4/10/2019 00:00;74,98;60.09;;;;;;
7/10/2019 00:00;72,97;60.19;;;;;;
8/10/2019 00:00;71,92;60.24;;;;;;
9/10/2019 00:00;70,99;60.3;;;;;;
10/10/2019 00:00;69,49;60.31;;;;;;
11/10/2019 00:00;68,02;60.31;;;;;;
15/10/2019 00:00;68;60.44;;;;;;
16/10/2019 00:00;68;60.54;;;;;;
17/10/2019 00:00;68;60.59;;;;;;
18/10/2019 00:00;68;60.73;;;;;;
21/10/2019 00:00;68;61;;;;;;
22/10/2019 00:00;68;61.33;;;;;;
23/10/2019 00:00;68;62.37;;;;;;
24/10/2019 00:00;68;63.34;;;;;;
25/10/2019 00:00;68;65;;;;;;
28/10/2019 00:00;68;63.46;;;;;;
29/10/2019 00:00;68;63.42;;;;;;
30/10/2019 00:00;68;63.43;;;;;;
31/10/2019 00:00;68;63.23;3.3;;;;;
1/11/2019 00:00;67,03;63.35;;;;;;
4/11/2019 00:00;65,93;63.33;;;;;;
5/11/2019 00:00;64,94;63.26;;;;;;
7/11/2019 00:00;64,01;63.22;;;;;;
8/11/2019 00:00;63,21;63.05;;;;;;
11/11/2019 00:00;63,05;63.07;;;;;;
12/11/2019 00:00;63,01;62.99;;;;;;
13/11/2019 00:00;63,01;63;;;;;;
14/11/2019 00:00;63;62.97;;;;;;
15/11/2019 00:00;63;62.93;;;;;;
19/11/2019 00:00;63;62.9;;;;;;
20/11/2019 00:00;63;62.9;;;;;;
21/11/2019 00:00;63;62.91;;;;;;
22/11/2019 00:00;63;62.9;;;;;;
25/11/2019 00:00;63;62.91;;;;;;
26/11/2019 00:00;63;62.87;;;;;;
27/11/2019 00:00;63;62.87;;;;;;
28/11/2019 00:00;63;62.88;;;;;;
29/11/2019 00:00;63;62.93;;;;;;
30/11/2019 00:00;;;4.3;;;;;
2/12/2019 00:00;63;62.93;;;;;;
3/12/2019 00:00;63;62.9;;;;;;
4/12/2019 00:00;63;62.94;;;;;;
5/12/2019 00:00;63;62.94;;;;;;
6/12/2019 00:00;63;62.94;;;;;;
9/12/2019 00:00;63;62.99;;;;;;
10/12/2019 00:00;63;63.04;;;;;;
11/12/2019 00:00;63;63.08;;;;;;
12/12/2019 00:00;63;63.09;;;;;;
13/12/2019 00:00;63;63.07;;;;;;
16/12/2019 00:00;63;63.09;;;;;;
17/12/2019 00:00;63;63.09;;;;;;
18/12/2019 00:00;63;63.08;;;;;;
19/12/2019 00:00;63;63.08;;;;;;
20/12/2019 00:00;58;62.99;;;;;;
23/12/2019 00:00;58;63;;;;;;
26/12/2019 00:00;58;62.99;;;;;;
27/12/2019 00:00;55;62.99;;;;;;
30/12/2019 00:00;55;62.99;;;;;;
31/12/2019 00:00;;;3.7;;;;;
2/1/2020 00:00;55;63;;;;;;
3/1/2020 00:00;55;62.98;;;;;;
6/1/2020 00:00;55;62.99;;;;;;
7/1/2020 00:00;55;62.99;;;;;;
8/1/2020 00:00;55;62.99;;;;;;
9/1/2020 00:00;55;62.98;;;;;;
10/1/2020 00:00;52;62.96;;;;;;
13/1/2020 00:00;52;62.96;;;;;;
14/1/2020 00:00;52;62.97;;;;;;
15/1/2020 00:00;52;62.98;;;;;;
16/1/2020 00:00;52;62.97;;;;;;
17/1/2020 00:00;50;62.97;;;;;;
20/1/2020 00:00;50;62.97;;;;;;
21/1/2020 00:00;50;62.98;;;;;;
22/1/2020 00:00;50;62.98;;;;;;
23/1/2020 00:00;50;62.98;;;;;;
24/1/2020 00:00;50;62.98;;;;;;
27/1/2020 00:00;50;62.97;;;;;;
28/1/2020 00:00;50;63.07;;;;;;
29/1/2020 00:00;50;62.97;;;;;;
30/1/2020 00:00;50;62.97;;;;;;
31/1/2020 00:00;50;63.03;2.3;;;;;
3/2/2020 00:00;50;63.05;;;;;;
4/2/2020 00:00;48;63.07;;;;;;
5/2/2020 00:00;48;63.1;;;;;;
6/2/2020 00:00;48;63.01;;;;;;
7/2/2020 00:00;48;63.05;;;;;;
10/2/2020 00:00;48;63.31;;;;;;
11/2/2020 00:00;48;63.46;;;;;;
12/2/2020 00:00;48;63.62;;;;;;
13/2/2020 00:00;48;63.66;;;;;;
14/2/2020 00:00;48;63.73;;;;;;
17/2/2020 00:00;48;63.78;;;;;;
18/2/2020 00:00;44;63.66;;;;;;
19/2/2020 00:00;44;63.71;;;;;;
20/2/2020 00:00;40;63.87;;;;;;
21/2/2020 00:00;40;63.99;;;;;;
26/2/2020 00:00;40;64.09;;;;;;
27/2/2020 00:00;40;64.03;;;;;;
28/2/2020 00:00;40;64.26;;;;;;
29/2/2020 00:00;;;2;;;;;
2/3/2020 00:00;40;64.39;;;;;;
3/3/2020 00:00;40;64.51;;;;;;
4/3/2020 00:00;40;64.53;;;;;;
5/3/2020 00:00;40;64.41;;;;;;
6/3/2020 00:00;40;64.71;;;;;;
9/3/2020 00:00;40;64.71;;;;;;
10/3/2020 00:00;38;64.72;;;;;;
11/3/2020 00:00;38;64.74;;;;;;
12/3/2020 00:00;38;65.02;;;;;;
13/3/2020 00:00;38;65.05;;;;;;
16/3/2020 00:00;38;65.09;;;;;;
17/3/2020 00:00;38;64.96;;;;;;
18/3/2020 00:00;38;65.46;;;;;;
19/3/2020 00:00;38;65.59;;;;;;
20/3/2020 00:00;38;65.91;;;;;;
25/3/2020 00:00;38;65.85;;;;;;
26/3/2020 00:00;38;66.13;;;;;;
27/3/2020 00:00;38;66.44;;;;;;
30/3/2020 00:00;38;66.58;;;;;;
31/3/2020 00:00;;;3.3;;;;;
1/4/2020 00:00;38;66.61;;;;;;
2/4/2020 00:00;38;66.51;;;;;;
3/4/2020 00:00;38;66.85;;;;;;
6/4/2020 00:00;38;66.97;;;;;;
7/4/2020 00:00;38;67.09;;;;;;
8/4/2020 00:00;38;67.07;;;;;;
13/4/2020 00:00;38;67.43;;;;;;
14/4/2020 00:00;38;67.53;;;;;;
15/4/2020 00:00;38;67.6;;;;;;
16/4/2020 00:00;38;67.87;;;;;;
17/4/2020 00:00;38;67.96;;;;;;
20/4/2020 00:00;38;67.96;;;;;;
21/4/2020 00:00;38;68.34;;;;;;
22/4/2020 00:00;38;68.43;;;;;;
23/4/2020 00:00;38;68.44;;;;;;
24/4/2020 00:00;38;68.69;;;;;;
27/4/2020 00:00;38;68.89;;;;;;
28/4/2020 00:00;38;68.97;;;;;;
29/4/2020 00:00;38;69.07;;;;;;
30/4/2020 00:00;38;69.16;1.5;;;;;
4/5/2020 00:00;38;69.16;;;;;;
5/5/2020 00:00;38;69.31;;;;;;
6/5/2020 00:00;38;69.47;;;;;;
7/5/2020 00:00;38;69.54;;;;;;
8/5/2020 00:00;38;69.63;;;;;;
11/5/2020 00:00;38;69.63;;;;;;
12/5/2020 00:00;38;69.66;;;;;;
13/5/2020 00:00;38;69.84;;;;;;
14/5/2020 00:00;38;70.05;;;;;;
15/5/2020 00:00;38;70.06;;;;;;
18/5/2020 00:00;38;70.26;;;;;;
19/5/2020 00:00;38;70.32;;;;;;
20/5/2020 00:00;38;70.33;;;;;;
21/5/2020 00:00;38;70.38;;;;;;
22/5/2020 00:00;38;70.58;;;;;;
26/5/2020 00:00;38;70.61;;;;;;
27/5/2020 00:00;38;70.63;;;;;;
28/5/2020 00:00;38;70.69;;;;;;
29/5/2020 00:00;38;70.76;;;;;;
31/5/2020 00:00;;;1.5;;;;;
1/6/2020 00:00;38;70.72;;;;;;
2/6/2020 00:00;38;71.01;;;;;;
3/6/2020 00:00;38;70.92;;;;;;
4/6/2020 00:00;38;71.15;;;;;;
5/6/2020 00:00;38;71.48;;;;;;
8/6/2020 00:00;38;71.88;;;;;;
9/6/2020 00:00;38;72.04;;;;;;
10/6/2020 00:00;38;72.2;;;;;;
11/6/2020 00:00;38;72.34;;;;;;
12/6/2020 00:00;38;72.5;;;;;;
16/6/2020 00:00;38;72.68;;;;;;
17/6/2020 00:00;38;72.86;;;;;;
18/6/2020 00:00;38;72.98;;;;;;
19/6/2020 00:00;38;73.08;;;;;;
22/6/2020 00:00;38;73.13;;;;;;
23/6/2020 00:00;38;73.44;;;;;;
24/6/2020 00:00;38;73.51;;;;;;
25/6/2020 00:00;38;73.53;;;;;;
26/6/2020 00:00;38;73.56;;;;;;
29/6/2020 00:00;38;73.86;;;;;;
30/6/2020 00:00;38;74.07;2.2;;;;;
1/7/2020 00:00;38;74.13;;;;;;
2/7/2020 00:00;38;74.18;;;;;;
3/7/2020 00:00;38;74.32;;;;;;
6/7/2020 00:00;38;74.61;;;;;;
7/7/2020 00:00;38;74.64;;;;;;
8/7/2020 00:00;38;74.72;;;;;;
13/7/2020 00:00;38;74.99;;;;;;
14/7/2020 00:00;38;75.09;;;;;;
15/7/2020 00:00;38;75.21;;;;;;
16/7/2020 00:00;38;75.21;;;;;;
17/7/2020 00:00;38;75.25;;;;;;
20/7/2020 00:00;38;75.56;;;;;;
21/7/2020 00:00;38;75.64;;;;;;
22/7/2020 00:00;38;75.66;;;;;;
23/7/2020 00:00;38;75.86;;;;;;
24/7/2020 00:00;38;75.92;;;;;;
27/7/2020 00:00;38;76;;;;;;
28/7/2020 00:00;38;76.1;;;;;;
29/7/2020 00:00;38;76.06;;;;;;
30/7/2020 00:00;38;76.27;;;;;;
31/7/2020 00:00;38;76.39;1.9;;;;;
3/8/2020 00:00;38;76.64;;;;;;
4/8/2020 00:00;38;76.69;;;;;;
5/8/2020 00:00;38;76.89;;;;;;
